camera,psnr,ssim,lpips
111,18.613807678222656,0.41542956233024597,0.6090695261955261
112,18.794858932495117,0.4292052686214447,0.5966432094573975
113,18.590810775756836,0.4321441352367401,0.58589768409729
114,18.200462341308594,0.4102666676044464,0.5919986963272095
115,18.287372589111328,0.41904130578041077,0.580352246761322
116,18.058439254760742,0.3999409079551697,0.5892900824546814
117,18.6998291015625,0.42679476737976074,0.5789937973022461
118,18.366670608520508,0.42107918858528137,0.5810115337371826
119,17.732942581176758,0.392775297164917,0.5969786643981934
120,17.888137817382812,0.40174102783203125,0.5919995903968811
121,17.409679412841797,0.398294597864151,0.5976524949073792
122,13.935935974121094,0.33586347103118896,0.7303289771080017
123,14.63752555847168,0.3215968608856201,0.7203443050384521
124,15.55610466003418,0.3296821415424347,0.6931084394454956
125,15.607758522033691,0.3216463625431061,0.6852020025253296
126,15.805986404418945,0.316947340965271,0.6875317096710205
127,15.908729553222656,0.3100656569004059,0.7040266990661621
128,16.863191604614258,0.3093973696231842,0.7161513566970825
129,17.090003967285156,0.32369428873062134,0.7220476269721985
130,17.44005584716797,0.3188115954399109,0.7275741100311279
131,17.36067008972168,0.3203033208847046,0.7406755089759827
132,16.82984733581543,0.31291085481643677,0.7573071718215942
133,17.05364990234375,0.32930949330329895,0.7445449233055115
134,18.13744354248047,0.3736749589443207,0.6893171668052673
135,18.077640533447266,0.3806656002998352,0.6524043679237366
136,18.328989028930664,0.38498035073280334,0.6325492858886719
137,18.373336791992188,0.4032086133956909,0.6149864196777344
138,18.7578182220459,0.395980566740036,0.6175123453140259
139,19.069683074951172,0.4270368814468384,0.6036080718040466
140,19.134639739990234,0.4305567145347595,0.5953068733215332
141,19.771892547607422,0.45208466053009033,0.5791938900947571
142,19.938640594482422,0.43835583329200745,0.5773538947105408
143,19.64897918701172,0.4370536804199219,0.5730921030044556
144,19.064960479736328,0.43512049317359924,0.5716345906257629
145,19.213586807250977,0.43143701553344727,0.5735758543014526
146,19.180126190185547,0.4197160303592682,0.5867210030555725
147,19.03025245666504,0.41127854585647583,0.5953372716903687
148,19.19626808166504,0.41847729682922363,0.5888733863830566
149,19.82620620727539,0.4268568456172943,0.5910729765892029
150,18.870223999023438,0.43038544058799744,0.5986841917037964
151,15.294130325317383,0.36489492654800415,0.6914941072463989
152,14.847352981567383,0.3347974121570587,0.7343276739120483
153,15.433183670043945,0.3270888030529022,0.715040922164917
154,16.074119567871094,0.33812302350997925,0.6931448578834534
155,16.29018783569336,0.33669623732566833,0.6880578994750977
156,16.40381622314453,0.3476019501686096,0.6866452693939209
157,17.266550064086914,0.34348517656326294,0.6914790272712708
158,17.399105072021484,0.32650843262672424,0.6837650537490845
159,17.654489517211914,0.3348594307899475,0.6948447227478027
160,18.150070190429688,0.33441320061683655,0.7140700221061707
161,18.692928314208984,0.3709190785884857,0.6957709193229675
162,17.906288146972656,0.34915265440940857,0.7177178859710693
163,17.469125747680664,0.34457963705062866,0.7191233038902283
164,18.41245460510254,0.3516685664653778,0.6779101490974426
165,18.85127067565918,0.4154401421546936,0.611291766166687
166,18.82940673828125,0.42846739292144775,0.5965859889984131
167,18.732969284057617,0.39837419986724854,0.6147910356521606
168,19.594783782958984,0.41868528723716736,0.6029933094978333
169,19.328584671020508,0.4063694179058075,0.6067329049110413
170,19.8583927154541,0.4630695879459381,0.560820460319519
171,19.738161087036133,0.4249746799468994,0.572171151638031
172,18.962444305419922,0.4062791168689728,0.5877820253372192
173,18.77936553955078,0.3971840739250183,0.5892031192779541
174,19.2623233795166,0.4124331772327423,0.5955768823623657
175,19.219758987426758,0.41506826877593994,0.591513991355896
176,19.203025817871094,0.40495771169662476,0.5931338667869568
177,18.31281852722168,0.3964615762233734,0.6108545660972595
178,16.769018173217773,0.40504148602485657,0.6444473266601562
179,15.830236434936523,0.32745224237442017,0.7218606472015381
180,16.524938583374023,0.38307318091392517,0.6789648532867432
181,16.564435958862305,0.33365678787231445,0.6858175992965698
182,16.721664428710938,0.3222676217556,0.6942020654678345
183,16.58705711364746,0.32241252064704895,0.6956056952476501
184,17.188322067260742,0.33501026034355164,0.6734659671783447
