camera,psnr,ssim,lpips
226,26.986467361450195,0.8834530711174011,0.171273872256279
227,25.88637351989746,0.8748367428779602,0.16079823672771454
228,25.56075096130371,0.8693488836288452,0.17323769629001617
229,25.630083084106445,0.8545938730239868,0.18217909336090088
230,25.959545135498047,0.8388032913208008,0.19291535019874573
231,26.873109817504883,0.850845992565155,0.19613756239414215
232,27.3997859954834,0.8635573983192444,0.17557968199253082
233,26.924264907836914,0.8625171184539795,0.17462244629859924
234,26.953346252441406,0.8561533093452454,0.1842021644115448
235,26.873979568481445,0.8503803610801697,0.18965786695480347
236,26.291982650756836,0.856782078742981,0.19192585349082947
237,25.79829978942871,0.8475568890571594,0.20177823305130005
238,24.9906005859375,0.831404983997345,0.21786922216415405
239,24.513565063476562,0.8265433311462402,0.2211756408214569
240,24.897701263427734,0.8403315544128418,0.19660866260528564
241,24.761756896972656,0.8339713215827942,0.19768474996089935
242,24.76100730895996,0.8406564593315125,0.19179750978946686
243,25.730205535888672,0.8437583446502686,0.19318713247776031
244,25.654048919677734,0.8267170786857605,0.1981690526008606
245,26.70406150817871,0.8313522338867188,0.20842939615249634
246,26.171043395996094,0.8140596747398376,0.20623624324798584
247,27.604198455810547,0.8297507166862488,0.21932533383369446
248,20.538223266601562,0.8000965714454651,0.24885454773902893
249,20.58477210998535,0.8151330947875977,0.23891642689704895
250,21.918193817138672,0.824674665927887,0.232837975025177
251,21.93486213684082,0.8273988366127014,0.23542974889278412
252,21.96607208251953,0.8316611647605896,0.23348645865917206
253,22.656261444091797,0.8347419500350952,0.22894805669784546
254,26.901214599609375,0.8733053803443909,0.19627989828586578
255,27.71530532836914,0.8842206001281738,0.18244518339633942
256,26.465190887451172,0.8621299266815186,0.20269183814525604
257,26.781064987182617,0.8551323413848877,0.20531350374221802
258,27.179161071777344,0.8645604848861694,0.2053254097700119
259,26.57501983642578,0.8631731271743774,0.20671676099300385
260,26.61473846435547,0.8600088357925415,0.1959209144115448
261,25.876815795898438,0.8489601612091064,0.21796618402004242
262,24.764650344848633,0.7866914868354797,0.27002769708633423
263,24.63870620727539,0.8412185907363892,0.20627790689468384
264,22.50994873046875,0.8335867524147034,0.22175267338752747
265,23.673168182373047,0.8150889873504639,0.2545246481895447
266,25.68083953857422,0.8550491333007812,0.20231805741786957
267,26.958112716674805,0.8683369159698486,0.19695517420768738
268,27.866260528564453,0.8700312376022339,0.19509410858154297
269,27.977832794189453,0.8697542548179626,0.18544304370880127
270,27.622573852539062,0.8667609095573425,0.17857730388641357
271,27.432544708251953,0.8512908220291138,0.1882987767457962
272,26.094310760498047,0.7556582689285278,0.3018929064273834
273,25.28087615966797,0.832019031047821,0.2589980363845825
274,23.576919555664062,0.8073135018348694,0.279597669839859
275,24.007740020751953,0.6861496567726135,0.33713409304618835
276,24.954837799072266,0.8074765205383301,0.24970488250255585
277,24.614561080932617,0.8321409821510315,0.19071587920188904
278,25.043018341064453,0.8338318467140198,0.18603217601776123
